"","samples","cluster","frac_cluster","max_frac","lat","long","geo"
"353","BRC20099","A",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"354","BRC20099","B",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"355","BRC20099","C",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"356","BRC20099","D",0.99979,0.99979,25.043399,121.616268,"Taiwan"
"357","BRC20099","E",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"358","BRC20099","F",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"359","BRC20099","G",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"360","BRC20099","H",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"361","BRC20099","I",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"362","BRC20099","J",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"363","BRC20099","K",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"364","BRC20099","L",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"365","BRC20099","M",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"366","BRC20099","N",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"367","BRC20099","O",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"368","BRC20099","P",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"369","BRC20099","Q",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"370","BRC20099","R",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"371","BRC20099","S",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"372","BRC20099","T",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"373","BRC20099","U",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"374","BRC20099","V",1e-05,0.99979,25.043399,121.616268,"Taiwan"
"375","BRC20100","A",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"376","BRC20100","B",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"377","BRC20100","C",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"378","BRC20100","D",0.99979,0.99979,24.70731,121.738054,"Taiwan"
"379","BRC20100","E",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"380","BRC20100","F",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"381","BRC20100","G",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"382","BRC20100","H",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"383","BRC20100","I",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"384","BRC20100","J",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"385","BRC20100","K",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"386","BRC20100","L",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"387","BRC20100","M",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"388","BRC20100","N",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"389","BRC20100","O",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"390","BRC20100","P",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"391","BRC20100","Q",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"392","BRC20100","R",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"393","BRC20100","S",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"394","BRC20100","T",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"395","BRC20100","U",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"396","BRC20100","V",1e-05,0.99979,24.70731,121.738054,"Taiwan"
"397","BRC20102","A",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"398","BRC20102","B",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"399","BRC20102","C",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"400","BRC20102","D",0.99979,0.99979,24.336532,120.607411,"Taiwan"
"401","BRC20102","E",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"402","BRC20102","F",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"403","BRC20102","G",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"404","BRC20102","H",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"405","BRC20102","I",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"406","BRC20102","J",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"407","BRC20102","K",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"408","BRC20102","L",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"409","BRC20102","M",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"410","BRC20102","N",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"411","BRC20102","O",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"412","BRC20102","P",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"413","BRC20102","Q",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"414","BRC20102","R",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"415","BRC20102","S",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"416","BRC20102","T",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"417","BRC20102","U",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"418","BRC20102","V",1e-05,0.99979,24.336532,120.607411,"Taiwan"
"419","BRC20103","A",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"420","BRC20103","B",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"421","BRC20103","C",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"422","BRC20103","D",0.99979,0.99979,25.04655556,121.6149472,"Taiwan"
"423","BRC20103","E",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"424","BRC20103","F",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"425","BRC20103","G",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"426","BRC20103","H",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"427","BRC20103","I",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"428","BRC20103","J",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"429","BRC20103","K",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"430","BRC20103","L",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"431","BRC20103","M",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"432","BRC20103","N",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"433","BRC20103","O",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"434","BRC20103","P",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"435","BRC20103","Q",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"436","BRC20103","R",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"437","BRC20103","S",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"438","BRC20103","T",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"439","BRC20103","U",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"440","BRC20103","V",1e-05,0.99979,25.04655556,121.6149472,"Taiwan"
"441","BRC20105","A",1e-05,0.505337,NA,NA,"unknown"
"442","BRC20105","B",1e-05,0.505337,NA,NA,"unknown"
"443","BRC20105","C",1e-05,0.505337,NA,NA,"unknown"
"444","BRC20105","D",0.001726,0.505337,NA,NA,"unknown"
"445","BRC20105","E",0.326566,0.505337,NA,NA,"unknown"
"446","BRC20105","F",1e-05,0.505337,NA,NA,"unknown"
"447","BRC20105","G",1e-05,0.505337,NA,NA,"unknown"
"448","BRC20105","H",1e-05,0.505337,NA,NA,"unknown"
"449","BRC20105","I",1e-05,0.505337,NA,NA,"unknown"
"450","BRC20105","J",1e-05,0.505337,NA,NA,"unknown"
"451","BRC20105","K",1e-05,0.505337,NA,NA,"unknown"
"452","BRC20105","L",1e-05,0.505337,NA,NA,"unknown"
"453","BRC20105","M",0.505337,0.505337,NA,NA,"unknown"
"454","BRC20105","N",1e-05,0.505337,NA,NA,"unknown"
"455","BRC20105","O",1e-05,0.505337,NA,NA,"unknown"
"456","BRC20105","P",1e-05,0.505337,NA,NA,"unknown"
"457","BRC20105","Q",1e-05,0.505337,NA,NA,"unknown"
"458","BRC20105","R",1e-05,0.505337,NA,NA,"unknown"
"459","BRC20105","S",1e-05,0.505337,NA,NA,"unknown"
"460","BRC20105","T",1e-05,0.505337,NA,NA,"unknown"
"461","BRC20105","U",1e-05,0.505337,NA,NA,"unknown"
"462","BRC20105","V",0.166191,0.505337,NA,NA,"unknown"
"463","BRC20107","A",1e-05,0.46439,NA,NA,"unknown"
"464","BRC20107","B",1e-05,0.46439,NA,NA,"unknown"
"465","BRC20107","C",1e-05,0.46439,NA,NA,"unknown"
"466","BRC20107","D",1e-05,0.46439,NA,NA,"unknown"
"467","BRC20107","E",0.266348,0.46439,NA,NA,"unknown"
"468","BRC20107","F",1e-05,0.46439,NA,NA,"unknown"
"469","BRC20107","G",1e-05,0.46439,NA,NA,"unknown"
"470","BRC20107","H",1.3e-05,0.46439,NA,NA,"unknown"
"471","BRC20107","I",1e-05,0.46439,NA,NA,"unknown"
"472","BRC20107","J",1e-05,0.46439,NA,NA,"unknown"
"473","BRC20107","K",1e-05,0.46439,NA,NA,"unknown"
"474","BRC20107","L",1e-05,0.46439,NA,NA,"unknown"
"475","BRC20107","M",0.46439,0.46439,NA,NA,"unknown"
"476","BRC20107","N",1e-05,0.46439,NA,NA,"unknown"
"477","BRC20107","O",1e-05,0.46439,NA,NA,"unknown"
"478","BRC20107","P",1e-05,0.46439,NA,NA,"unknown"
"479","BRC20107","Q",1e-05,0.46439,NA,NA,"unknown"
"480","BRC20107","R",1e-05,0.46439,NA,NA,"unknown"
"481","BRC20107","S",1.1e-05,0.46439,NA,NA,"unknown"
"482","BRC20107","T",1e-05,0.46439,NA,NA,"unknown"
"483","BRC20107","U",1e-05,0.46439,NA,NA,"unknown"
"484","BRC20107","V",0.269068,0.46439,NA,NA,"unknown"
"485","BRC20115","A",1e-05,0.999782,24.114,120.8694,"Taiwan"
"486","BRC20115","B",1e-05,0.999782,24.114,120.8694,"Taiwan"
"487","BRC20115","C",1e-05,0.999782,24.114,120.8694,"Taiwan"
"488","BRC20115","D",1e-05,0.999782,24.114,120.8694,"Taiwan"
"489","BRC20115","E",1e-05,0.999782,24.114,120.8694,"Taiwan"
"490","BRC20115","F",1e-05,0.999782,24.114,120.8694,"Taiwan"
"491","BRC20115","G",1.4e-05,0.999782,24.114,120.8694,"Taiwan"
"492","BRC20115","H",1e-05,0.999782,24.114,120.8694,"Taiwan"
"493","BRC20115","I",1e-05,0.999782,24.114,120.8694,"Taiwan"
"494","BRC20115","J",0.999782,0.999782,24.114,120.8694,"Taiwan"
"495","BRC20115","K",1e-05,0.999782,24.114,120.8694,"Taiwan"
"496","BRC20115","L",1e-05,0.999782,24.114,120.8694,"Taiwan"
"497","BRC20115","M",1e-05,0.999782,24.114,120.8694,"Taiwan"
"498","BRC20115","N",1e-05,0.999782,24.114,120.8694,"Taiwan"
"499","BRC20115","O",1e-05,0.999782,24.114,120.8694,"Taiwan"
"500","BRC20115","P",1e-05,0.999782,24.114,120.8694,"Taiwan"
"501","BRC20115","Q",1e-05,0.999782,24.114,120.8694,"Taiwan"
"502","BRC20115","R",1e-05,0.999782,24.114,120.8694,"Taiwan"
"503","BRC20115","S",1.3e-05,0.999782,24.114,120.8694,"Taiwan"
"504","BRC20115","T",1e-05,0.999782,24.114,120.8694,"Taiwan"
"505","BRC20115","U",1e-05,0.999782,24.114,120.8694,"Taiwan"
"506","BRC20115","V",1e-05,0.999782,24.114,120.8694,"Taiwan"
"507","BRC20119","A",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"508","BRC20119","B",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"509","BRC20119","C",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"510","BRC20119","D",0.185703,0.814097,23.836799,120.727025,"Taiwan"
"511","BRC20119","E",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"512","BRC20119","F",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"513","BRC20119","G",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"514","BRC20119","H",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"515","BRC20119","I",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"516","BRC20119","J",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"517","BRC20119","K",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"518","BRC20119","L",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"519","BRC20119","M",0.814097,0.814097,23.836799,120.727025,"Taiwan"
"520","BRC20119","N",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"521","BRC20119","O",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"522","BRC20119","P",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"523","BRC20119","Q",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"524","BRC20119","R",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"525","BRC20119","S",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"526","BRC20119","T",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"527","BRC20119","U",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"528","BRC20119","V",1e-05,0.814097,23.836799,120.727025,"Taiwan"
"529","BRC20228","A",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"530","BRC20228","B",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"531","BRC20228","C",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"532","BRC20228","D",0.99979,0.99979,23.572084,120.900213,"Taiwan"
"533","BRC20228","E",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"534","BRC20228","F",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"535","BRC20228","G",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"536","BRC20228","H",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"537","BRC20228","I",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"538","BRC20228","J",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"539","BRC20228","K",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"540","BRC20228","L",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"541","BRC20228","M",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"542","BRC20228","N",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"543","BRC20228","O",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"544","BRC20228","P",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"545","BRC20228","Q",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"546","BRC20228","R",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"547","BRC20228","S",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"548","BRC20228","T",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"549","BRC20228","U",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"550","BRC20228","V",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"551","BRC20229","A",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"552","BRC20229","B",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"553","BRC20229","C",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"554","BRC20229","D",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"555","BRC20229","E",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"556","BRC20229","F",0.99979,0.99979,23.572084,120.900213,"Taiwan"
"557","BRC20229","G",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"558","BRC20229","H",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"559","BRC20229","I",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"560","BRC20229","J",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"561","BRC20229","K",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"562","BRC20229","L",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"563","BRC20229","M",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"564","BRC20229","N",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"565","BRC20229","O",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"566","BRC20229","P",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"567","BRC20229","Q",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"568","BRC20229","R",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"569","BRC20229","S",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"570","BRC20229","T",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"571","BRC20229","U",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"572","BRC20229","V",1e-05,0.99979,23.572084,120.900213,"Taiwan"
"573","BRC20230","A",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"574","BRC20230","B",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"575","BRC20230","C",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"576","BRC20230","D",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"577","BRC20230","E",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"578","BRC20230","F",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"579","BRC20230","G",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"580","BRC20230","H",0.99979,0.99979,23.670695,120.798589,"Taiwan"
"581","BRC20230","I",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"582","BRC20230","J",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"583","BRC20230","K",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"584","BRC20230","L",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"585","BRC20230","M",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"586","BRC20230","N",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"587","BRC20230","O",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"588","BRC20230","P",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"589","BRC20230","Q",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"590","BRC20230","R",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"591","BRC20230","S",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"592","BRC20230","T",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"593","BRC20230","U",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"594","BRC20230","V",1e-05,0.99979,23.670695,120.798589,"Taiwan"
"595","BRC20232","A",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"596","BRC20232","B",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"597","BRC20232","C",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"598","BRC20232","D",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"599","BRC20232","E",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"600","BRC20232","F",0.99979,0.99979,23.60247,120.8838617,"Taiwan"
"601","BRC20232","G",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"602","BRC20232","H",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"603","BRC20232","I",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"604","BRC20232","J",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"605","BRC20232","K",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"606","BRC20232","L",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"607","BRC20232","M",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"608","BRC20232","N",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"609","BRC20232","O",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"610","BRC20232","P",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"611","BRC20232","Q",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"612","BRC20232","R",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"613","BRC20232","S",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"614","BRC20232","T",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"615","BRC20232","U",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"616","BRC20232","V",1e-05,0.99979,23.60247,120.8838617,"Taiwan"
"617","BRC20238","A",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"618","BRC20238","B",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"619","BRC20238","C",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"620","BRC20238","D",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"621","BRC20238","E",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"622","BRC20238","F",1.1e-05,0.999789,23.814211,120.856072,"Taiwan"
"623","BRC20238","G",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"624","BRC20238","H",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"625","BRC20238","I",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"626","BRC20238","J",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"627","BRC20238","K",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"628","BRC20238","L",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"629","BRC20238","M",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"630","BRC20238","N",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"631","BRC20238","O",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"632","BRC20238","P",0.999789,0.999789,23.814211,120.856072,"Taiwan"
"633","BRC20238","Q",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"634","BRC20238","R",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"635","BRC20238","S",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"636","BRC20238","T",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"637","BRC20238","U",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"638","BRC20238","V",1e-05,0.999789,23.814211,120.856072,"Taiwan"
"639","BRC20239","A",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"640","BRC20239","B",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"641","BRC20239","C",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"642","BRC20239","D",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"643","BRC20239","E",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"644","BRC20239","F",0.999784,0.999784,23.60095833,120.8821883,"Taiwan"
"645","BRC20239","G",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"646","BRC20239","H",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"647","BRC20239","I",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"648","BRC20239","J",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"649","BRC20239","K",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"650","BRC20239","L",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"651","BRC20239","M",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"652","BRC20239","N",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"653","BRC20239","O",1.6e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"654","BRC20239","P",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"655","BRC20239","Q",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"656","BRC20239","R",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"657","BRC20239","S",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"658","BRC20239","T",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"659","BRC20239","U",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"660","BRC20239","V",1e-05,0.999784,23.60095833,120.8821883,"Taiwan"
"661","BRC20241","A",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"662","BRC20241","B",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"663","BRC20241","C",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"664","BRC20241","D",0.916242,0.916242,23.836415,120.725183,"Taiwan"
"665","BRC20241","E",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"666","BRC20241","F",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"667","BRC20241","G",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"668","BRC20241","H",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"669","BRC20241","I",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"670","BRC20241","J",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"671","BRC20241","K",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"672","BRC20241","L",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"673","BRC20241","M",0.083558,0.916242,23.836415,120.725183,"Taiwan"
"674","BRC20241","N",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"675","BRC20241","O",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"676","BRC20241","P",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"677","BRC20241","Q",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"678","BRC20241","R",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"679","BRC20241","S",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"680","BRC20241","T",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"681","BRC20241","U",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"682","BRC20241","V",1e-05,0.916242,23.836415,120.725183,"Taiwan"
"683","BRC20242","A",1e-05,0.899265,23.836623,120.728049,"Taiwan"
"684","BRC20242","B",1e-05,0.899265,23.836623,120.728049,"Taiwan"
"685","BRC20242","C",1e-05,0.899265,23.836623,120.728049,"Taiwan"
"686","BRC20242","D",0.899265,0.899265,23.836623,120.728049,"Taiwan"
"687","BRC20242","E",0.100535,0.899265,23.836623,120.728049,"Taiwan"
"688","BRC20242","F",1e-05,0.899265,23.836623,120.728049,"Taiwan"
"689","BRC20242","G",1e-05,0.899265,23.836623,120.728049,"Taiwan"
"690","BRC20242","H",1e-05,0.899265,23.836623,120.728049,"Taiwan"
"691","BRC20242","I",1e-05,0.899265,23.836623,120.728049,"Taiwan"
"692","BRC20242","J",1e-05,0.899265,23.836623,120.728049,"Taiwan"
"693","BRC20242","K",1e-05,0.899265,23.836623,120.728049,"Taiwan"
"694","BRC20242","L",1e-05,0.899265,23.836623,120.728049,"Taiwan"
